datum,ort,neuPositiv,inzidenz7tage
2022-05-03,Anzing,5,586.91
2022-05-04,Anzing,7,654.63
2022-05-05,Anzing,14,857.79
2022-05-06,Anzing,8,902.93
2022-05-07,Anzing,0,902.93
2022-05-08,Anzing,0,902.93
2022-05-09,Anzing,8,948.08
2022-05-10,Anzing,6,970.65
2022-05-11,Anzing,4,902.93
2022-05-12,Anzing,7,744.92
2022-05-13,Anzing,4,654.63
2022-05-14,Anzing,2,699.77
2022-05-15,Anzing,2,744.92
2022-05-16,Anzing,4,654.63
2022-05-17,Anzing,9,722.35
2022-05-18,Anzing,6,767.49
2022-05-19,Anzing,6,744.92
2022-05-20,Anzing,2,699.77
2022-05-21,Anzing,1,677.2
2022-05-22,Anzing,1,654.63
2022-05-23,Anzing,0,564.33
2022-05-24,Anzing,4,451.47
2022-05-25,Anzing,5,428.89
2022-05-26,Anzing,0,293.45
2022-05-27,Anzing,0,248.31
2022-05-28,Anzing,0,225.73
2022-05-29,Anzing,0,203.16
2022-05-30,Anzing,2,248.31
2022-05-31,Anzing,2,203.16
2022-06-01,Anzing,0,90.29
2022-06-02,Anzing,0,90.29
2022-06-03,Anzing,1,112.87
2022-06-04,Anzing,0,112.87
2022-06-05,Anzing,0,112.87
2022-06-06,Anzing,0,67.72
2022-06-07,Anzing,5,135.44
2022-06-08,Anzing,8,316.03
2022-06-09,Anzing,0,316.03
2022-06-10,Anzing,0,293.45
2022-06-11,Anzing,0,293.45
2022-06-12,Anzing,0,293.45
2022-06-13,Anzing,6,428.89
2022-06-14,Anzing,2,361.17
2022-06-15,Anzing,3,248.31
2022-06-16,Anzing,0,248.31
2022-06-17,Anzing,3,316.03
2022-06-18,Anzing,0,316.03
2022-06-19,Anzing,0,316.03
2022-06-20,Anzing,7,338.6
2022-06-21,Anzing,1,316.03
2022-06-22,Anzing,4,338.6
2022-06-23,Anzing,6,474.04
2022-06-24,Anzing,2,451.47
2022-06-25,Anzing,0,451.47
2022-06-26,Anzing,0,451.47
2022-06-27,Anzing,9,496.61
2022-06-28,Anzing,4,564.33
2022-06-29,Anzing,12,744.92
2022-06-30,Anzing,11,857.79
2022-07-01,Anzing,10,1038.37
2022-07-02,Anzing,0,1038.37
2022-07-03,Anzing,0,1038.37
2022-07-04,Anzing,15,1173.81
2022-07-05,Anzing,7,1241.53
2022-07-06,Anzing,12,1241.53
2022-07-07,Anzing,4,1083.52
2022-07-08,Anzing,16,1218.96
2022-07-09,Anzing,0,1218.96
2022-07-10,Anzing,0,1218.96
2022-07-11,Anzing,7,1038.37
2022-07-12,Anzing,11,1128.67
2022-07-13,Anzing,6,993.23
2022-07-14,Anzing,8,1083.52
2022-07-15,Anzing,5,835.21
2022-07-16,Anzing,0,835.21
2022-07-17,Anzing,0,835.21
2022-07-18,Anzing,22,1173.81
2022-07-19,Anzing,14,1241.53
2022-07-20,Anzing,8,1286.68
2022-07-21,Anzing,9,1309.26
2022-07-22,Anzing,7,1354.4
2022-07-23,Anzing,0,1354.4
2022-07-24,Anzing,0,1354.4
2022-07-25,Anzing,9,1060.95
2022-07-26,Anzing,10,970.65
2022-07-27,Anzing,5,902.93
2022-07-28,Anzing,5,812.64
2022-07-29,Anzing,5,767.49
2022-07-30,Anzing,0,767.49
2022-07-31,Anzing,0,767.49
2022-08-01,Anzing,10,790.07
2022-08-02,Anzing,11,812.64
2022-08-03,Anzing,0,699.77
2022-08-04,Anzing,3,654.63
2022-08-05,Anzing,3,609.48
2022-08-06,Anzing,0,609.48
2022-08-07,Anzing,0,609.48
2022-08-08,Anzing,9,586.91
2022-08-09,Anzing,3,406.32
2022-08-10,Anzing,5,519.19
2022-08-11,Anzing,3,519.19
2022-08-12,Anzing,2,496.61
2022-08-13,Anzing,0,496.61
2022-08-14,Anzing,0,496.61
2022-08-15,Anzing,0,293.45
2022-08-16,Anzing,6,361.17
2022-08-17,Anzing,4,338.6
2022-08-18,Anzing,0,270.88
2022-08-19,Anzing,0,225.73
2022-08-20,Anzing,0,225.73
2022-08-21,Anzing,0,225.73
2022-08-22,Anzing,0,225.73
2022-08-23,Anzing,0,90.29
2022-08-24,Anzing,2,45.15
2022-08-25,Anzing,1,67.72
2022-08-26,Anzing,0,67.72
2022-08-27,Anzing,0,67.72
2022-08-28,Anzing,0,67.72
2022-08-29,Anzing,2,112.87
2022-08-30,Anzing,2,158.01
2022-08-31,Anzing,1,135.44
2022-09-01,Anzing,3,180.59
2022-09-02,Anzing,1,203.16
2022-09-03,Anzing,0,203.16
2022-09-04,Anzing,0,203.16
2022-09-05,Anzing,2,203.16
2022-09-06,Anzing,1,180.59
2022-09-07,Anzing,4,248.31
2022-09-08,Anzing,0,180.59
2022-09-09,Anzing,1,180.59
2022-09-10,Anzing,0,180.59
2022-09-11,Anzing,0,180.59
2022-09-12,Anzing,2,180.59
2022-09-13,Anzing,7,316.03
2022-09-14,Anzing,3,293.45
2022-09-15,Anzing,2,338.6
2022-09-16,Anzing,2,361.17
2022-09-17,Anzing,0,361.17
2022-09-18,Anzing,0,361.17
2022-09-19,Anzing,3,383.75
2022-09-20,Anzing,4,316.03
2022-09-21,Anzing,2,293.45
2022-09-22,Anzing,4,338.6
2022-09-23,Anzing,4,383.75
2022-09-24,Anzing,0,383.75
2022-09-25,Anzing,0,383.75
2022-09-26,Anzing,5,428.89
2022-09-27,Anzing,10,564.33
2022-09-28,Anzing,10,744.92
2022-09-29,Anzing,7,812.64
2022-09-30,Anzing,11,970.65
2022-10-01,Anzing,0,970.65
2022-10-02,Anzing,0,970.65
2022-10-03,Anzing,0,857.79
2022-10-04,Anzing,31,1331.83
2022-10-05,Anzing,21,1580.14
2022-10-06,Anzing,14,1738.15
2022-10-07,Anzing,19,1918.74
2022-10-08,Anzing,0,1918.74
2022-10-09,Anzing,0,1918.74
2022-10-10,Anzing,18,2325.06
2022-10-11,Anzing,12,1896.16
2022-10-12,Anzing,11,1670.43
2022-10-13,Anzing,13,1647.86
2022-10-14,Anzing,5,1331.83
2022-10-15,Anzing,0,1331.83
2022-10-16,Anzing,0,1331.83
2022-10-17,Anzing,8,1106.09
2022-10-18,Anzing,2,880.36
2022-10-19,Anzing,5,744.92
2022-10-20,Anzing,1,474.04
2022-10-21,Anzing,0,361.17
2022-10-22,Anzing,0,361.17
2022-10-23,Anzing,0,361.17
2022-10-24,Anzing,1,203.16
2022-10-25,Anzing,1,180.59
2022-10-26,Anzing,0,67.72
2022-10-27,Anzing,2,90.29
2022-10-28,Anzing,0,90.29
2022-10-29,Anzing,0,90.29
2022-10-30,Anzing,0,90.29
2022-10-31,Anzing,4,158.01
2022-11-01,Anzing,0,135.44
2022-11-02,Anzing,0,135.44
2022-11-03,Anzing,4,180.59
2022-11-04,Anzing,1,203.16
2022-11-05,Anzing,0,203.16
2022-11-06,Anzing,0,203.16
2022-11-07,Anzing,4,203.16
2022-11-08,Anzing,2,248.31
2022-11-09,Anzing,0,248.31
2022-11-10,Anzing,1,180.59
2022-11-11,Anzing,0,158.01
2022-11-12,Anzing,0,158.01
2022-11-13,Anzing,0,158.01
2022-11-14,Anzing,0,67.72
2022-11-15,Anzing,0,22.57
2022-11-16,Anzing,1,45.15
2022-11-17,Anzing,1,45.15
2022-11-18,Anzing,0,45.15
2022-11-19,Anzing,0,45.15
2022-11-20,Anzing,0,45.15
2022-11-21,Anzing,1,67.72
2022-11-22,Anzing,0,67.72
2022-11-23,Anzing,0,45.15
2022-11-24,Anzing,2,67.72
2022-11-25,Anzing,0,67.72
2022-11-26,Anzing,0,67.72
2022-11-27,Anzing,0,67.72
2022-11-28,Anzing,0,45.15
2022-11-29,Anzing,0,45.15
2022-11-30,Anzing,1,67.72
2022-12-01,Anzing,1,45.15
2022-12-02,Anzing,1,67.72
2022-12-03,Anzing,0,67.72
2022-12-04,Anzing,0,67.72
2022-12-05,Anzing,3,135.44
2022-12-06,Anzing,0,135.44
2022-12-07,Anzing,2,158.01
2022-12-08,Anzing,1,158.01
2022-12-09,Anzing,2,180.59
2022-12-10,Anzing,0,180.59
2022-12-11,Anzing,0,180.59
2022-12-12,Anzing,0,112.87
2022-12-13,Anzing,0,112.87
2022-12-14,Anzing,1,90.29
2022-12-15,Anzing,1,90.29
2022-12-16,Anzing,0,45.15
2022-12-17,Anzing,0,45.15
2022-12-18,Anzing,0,45.15
2022-12-19,Anzing,1,67.72
2022-12-20,Anzing,0,67.72
2022-12-21,Anzing,0,45.15
2022-12-22,Anzing,1,45.15
2022-12-23,Anzing,0,45.15
2022-12-24,Anzing,0,45.15
2022-12-25,Anzing,0,45.15
2022-12-26,Anzing,0,22.57
2022-12-27,Anzing,2,67.72
2022-12-28,Anzing,3,135.44
2022-12-29,Anzing,0,112.87
2022-12-30,Anzing,3,180.59
2022-12-31,Anzing,0,180.59
2023-01-01,Anzing,0,180.59
2023-01-02,Anzing,0,180.59
2023-01-03,Anzing,1,158.01
2023-01-04,Anzing,0,90.29
2023-01-05,Anzing,0,90.29
2023-01-06,Anzing,0,22.57
2023-01-07,Anzing,0,22.57
2023-01-08,Anzing,0,22.57
2023-01-09,Anzing,5,135.44
2023-01-10,Anzing,2,158.01
2023-01-11,Anzing,0,158.01
2023-01-12,Anzing,0,158.01
2023-01-13,Anzing,0,158.01
2023-01-14,Anzing,0,158.01
2023-01-15,Anzing,0,158.01
2023-01-16,Anzing,0,45.15
2023-01-17,Anzing,0,0
2023-01-18,Anzing,0,0
2023-01-19,Anzing,0,0
2023-01-20,Anzing,0,0
2023-01-21,Anzing,0,0
2023-01-22,Anzing,0,0
2023-01-23,Anzing,1,22.57
2023-01-24,Anzing,1,45.15
2023-01-25,Anzing,0,45.15
2023-01-26,Anzing,2,90.29
2023-01-27,Anzing,0,90.29
2023-01-28,Anzing,0,90.29
2023-01-29,Anzing,0,90.29
2023-01-30,Anzing,1,90.29
2023-01-31,Anzing,0,67.72
2023-02-01,Anzing,0,67.72
2023-02-02,Anzing,0,22.57
2023-02-03,Anzing,0,22.57
2023-02-04,Anzing,0,22.57
2023-02-05,Anzing,0,22.57
2023-02-06,Anzing,0,0
2023-02-07,Anzing,0,0
2023-02-08,Anzing,1,22.57
2023-02-09,Anzing,0,22.57
2023-02-10,Anzing,0,22.57
2023-02-11,Anzing,0,22.57
2023-02-12,Anzing,0,22.57
2023-02-13,Anzing,0,22.57
2023-02-14,Anzing,0,22.57
2023-02-15,Anzing,0,0
2023-02-16,Anzing,1,22.57
2023-02-17,Anzing,0,22.57
2023-02-18,Anzing,0,22.57
2023-02-19,Anzing,0,22.57
2023-02-20,Anzing,0,22.57
2023-02-21,Anzing,1,45.15
2023-02-22,Anzing,2,90.29
2023-02-23,Anzing,0,67.72
2023-02-24,Anzing,0,67.72
2023-02-25,Anzing,0,67.72
2023-02-26,Anzing,0,67.72
2023-02-27,Anzing,0,67.72
2023-02-28,Anzing,0,45.15
2023-03-01,Anzing,1,22.57
2023-03-02,Anzing,1,45.15
2023-03-03,Anzing,0,45.15
2023-03-04,Anzing,0,45.15
2023-03-05,Anzing,0,45.15
2023-03-06,Anzing,1,67.72
2023-03-07,Anzing,0,67.72
2023-03-08,Anzing,0,45.15
2023-03-09,Anzing,2,67.72
2023-03-10,Anzing,0,67.72
2023-03-11,Anzing,0,67.72
2023-03-12,Anzing,0,67.72
2023-03-13,Anzing,0,45.15
2023-03-14,Anzing,0,45.15
2023-03-15,Anzing,2,90.29
2023-03-16,Anzing,0,45.15
2023-03-17,Anzing,0,45.15
2023-03-18,Anzing,0,45.15
2023-03-19,Anzing,0,45.15
2023-03-20,Anzing,0,45.15
2023-03-21,Anzing,0,45.15
2023-03-22,Anzing,0,0
2023-03-23,Anzing,1,22.57
2023-03-24,Anzing,1,45.15
2023-03-25,Anzing,0,45.15
2023-03-26,Anzing,0,45.15
2023-03-27,Anzing,0,45.15
2023-03-28,Anzing,0,45.15
2023-03-29,Anzing,0,45.15
2023-03-30,Anzing,0,22.57
2023-03-31,Anzing,0,0
2023-04-01,Anzing,0,0
2023-04-02,Anzing,0,0
2023-04-03,Anzing,0,0
2023-04-04,Anzing,1,22.57
2023-04-05,Anzing,0,22.57
2023-04-06,Anzing,0,22.57
2023-04-07,Anzing,0,22.57
2023-04-08,Anzing,0,22.57
2023-04-09,Anzing,0,22.57
2023-04-10,Anzing,0,22.57
2023-04-11,Anzing,1,22.57
2023-04-12,Anzing,0,22.57
2023-04-13,Anzing,0,22.57
2023-04-14,Anzing,0,22.57
2023-04-15,Anzing,0,22.57
2023-04-16,Anzing,0,22.57
2023-04-17,Anzing,0,22.57
2023-04-18,Anzing,0,0
2023-04-19,Anzing,0,0
2023-04-20,Anzing,0,0
2023-04-21,Anzing,0,0
2023-04-22,Anzing,0,0
2023-04-23,Anzing,0,0
2023-04-24,Anzing,0,0
2023-04-25,Anzing,0,0
2023-04-26,Anzing,0,0
2023-04-27,Anzing,0,0
2023-04-28,Anzing,0,0
2023-04-29,Anzing,0,0
2023-04-30,Anzing,0,0
2023-05-01,Anzing,0,0
2023-05-02,Anzing,0,0
2023-05-03,Anzing,0,0
2023-05-04,Anzing,0,0
2023-05-05,Anzing,0,0
2023-05-06,Anzing,0,0
2023-05-07,Anzing,0,0
2023-05-08,Anzing,0,0
2023-05-09,Anzing,0,0
2023-05-10,Anzing,0,0
2023-05-11,Anzing,0,0
2023-05-12,Anzing,0,0
2023-05-13,Anzing,0,0
2023-05-14,Anzing,0,0
2023-05-15,Anzing,0,0
2023-05-16,Anzing,0,0
2023-05-17,Anzing,0,0
2023-05-18,Anzing,0,0
2023-05-19,Anzing,0,0
2023-05-20,Anzing,0,0
2023-05-21,Anzing,0,0
2020-03-02,Aßling,0,0
2020-03-03,Aßling,0,0
2020-03-04,Aßling,0,0
2020-03-05,Aßling,0,0
2020-03-06,Aßling,0,0
2020-03-07,Aßling,0,0
2020-03-08,Aßling,0,0
2020-03-09,Aßling,0,0
2020-03-10,Aßling,0,0
2020-03-11,Aßling,0,0
2020-03-12,Aßling,0,0
2020-03-13,Aßling,0,0
2020-03-14,Aßling,0,0
2020-03-15,Aßling,0,0
2020-03-16,Aßling,0,0
2020-03-17,Aßling,0,0
2020-03-18,Aßling,0,0
2020-03-19,Aßling,0,0
2020-03-20,Aßling,1,21.82
2020-03-21,Aßling,0,21.82
2020-03-22,Aßling,1,43.64
2020-03-23,Aßling,0,43.64
2020-03-24,Aßling,1,65.46
2020-03-25,Aßling,1,87.28
2020-03-26,Aßling,1,109.1
2020-03-27,Aßling,2,130.92
2020-03-28,Aßling,1,152.74
2020-03-29,Aßling,0,130.92
2020-03-30,Aßling,1,152.74
2020-03-31,Aßling,2,174.56
2020-04-01,Aßling,1,174.56
2020-04-02,Aßling,0,152.74
2020-04-03,Aßling,4,196.38
2020-04-04,Aßling,1,196.38
2020-04-05,Aßling,0,196.38
2020-04-06,Aßling,1,196.38
2020-04-07,Aßling,1,174.56
2020-04-08,Aßling,0,152.74
2020-04-09,Aßling,0,152.74
2020-04-10,Aßling,0,65.46
2020-04-11,Aßling,1,65.46
2020-04-12,Aßling,0,65.46
2020-04-13,Aßling,0,43.64
2020-04-14,Aßling,0,21.82
2020-04-15,Aßling,0,21.82
2020-04-16,Aßling,0,21.82
2020-04-17,Aßling,0,21.82
2020-04-18,Aßling,0,0
2020-04-19,Aßling,0,0
2020-04-20,Aßling,2,43.64
2020-04-21,Aßling,0,43.64
2020-04-22,Aßling,0,43.64
2020-04-23,Aßling,0,43.64
2020-04-24,Aßling,0,43.64
2020-04-25,Aßling,0,43.64
2020-04-26,Aßling,0,43.64
2020-04-27,Aßling,0,0
2020-04-28,Aßling,0,0
2020-04-29,Aßling,0,0
2020-04-30,Aßling,0,0
2020-05-01,Aßling,0,0
2020-05-02,Aßling,0,0
2020-05-03,Aßling,0,0
2020-05-04,Aßling,0,0
2020-05-05,Aßling,0,0
2020-05-06,Aßling,0,0
2020-05-07,Aßling,0,0
2020-05-08,Aßling,0,0
2020-05-09,Aßling,0,0
2020-05-10,Aßling,0,0
2020-05-11,Aßling,0,0
2020-05-12,Aßling,0,0
2020-05-13,Aßling,1,21.82
2020-05-14,Aßling,0,21.82
2020-05-15,Aßling,0,21.82
2020-05-16,Aßling,0,21.82
2020-05-17,Aßling,0,21.82
2020-05-18,Aßling,0,21.82
2020-05-19,Aßling,0,21.82
2020-05-20,Aßling,0,0
2020-05-21,Aßling,0,0
2020-05-22,Aßling,0,0
2020-05-23,Aßling,0,0
2020-05-24,Aßling,0,0
2020-05-25,Aßling,0,0
2020-05-26,Aßling,0,0
2020-05-27,Aßling,0,0
2020-05-28,Aßling,0,0
2020-05-29,Aßling,0,0
2020-05-30,Aßling,0,0
2020-05-31,Aßling,0,0
2020-06-01,Aßling,0,0
2020-06-02,Aßling,0,0
2020-06-03,Aßling,0,0
2020-06-04,Aßling,0,0
2020-06-05,Aßling,0,0
2020-06-06,Aßling,0,0
2020-06-07,Aßling,0,0
2020-06-08,Aßling,0,0
2020-06-09,Aßling,0,0
2020-06-10,Aßling,0,0
2020-06-11,Aßling,0,0
2020-06-12,Aßling,0,0
2020-06-13,Aßling,0,0
2020-06-14,Aßling,0,0
2020-06-15,Aßling,0,0
2020-06-16,Aßling,0,0
2020-06-17,Aßling,0,0
2020-06-18,Aßling,0,0
2020-06-19,Aßling,0,0
2020-06-20,Aßling,0,0
2020-06-21,Aßling,0,0
2020-06-22,Aßling,0,0
2020-06-23,Aßling,0,0
2020-06-24,Aßling,0,0
2020-06-25,Aßling,0,0
2020-06-26,Aßling,0,0
2020-06-27,Aßling,0,0
2020-06-28,Aßling,0,0
2020-06-29,Aßling,0,0
2020-06-30,Aßling,0,0
2020-07-01,Aßling,0,0
2020-07-02,Aßling,0,0
2020-07-03,Aßling,0,0
2020-07-04,Aßling,0,0
2020-07-05,Aßling,0,0
2020-07-06,Aßling,0,0
2020-07-07,Aßling,0,0
2020-07-08,Aßling,0,0
2020-07-09,Aßling,0,0
2020-07-10,Aßling,1,21.82
2020-07-11,Aßling,0,21.82
2020-07-12,Aßling,0,21.82
2020-07-13,Aßling,0,21.82
2020-07-14,Aßling,0,21.82
2020-07-15,Aßling,0,21.82
2020-07-16,Aßling,0,21.82
2020-07-17,Aßling,0,0
2020-07-18,Aßling,0,0
2020-07-19,Aßling,0,0
2020-07-20,Aßling,0,0
2020-07-21,Aßling,0,0
2020-07-22,Aßling,0,0
2020-07-23,Aßling,0,0
2020-07-24,Aßling,0,0
2020-07-25,Aßling,0,0
2020-07-26,Aßling,0,0
2020-07-27,Aßling,0,0
2020-07-28,Aßling,0,0
2020-07-29,Aßling,0,0
2020-07-30,Aßling,0,0
2020-07-31,Aßling,0,0
2020-08-01,Aßling,0,0
2020-08-02,Aßling,0,0
2020-08-03,Aßling,0,0
2020-08-04,Aßling,0,0
2020-08-05,Aßling,0,0
2020-08-06,Aßling,0,0
2020-08-07,Aßling,0,0
2020-08-08,Aßling,0,0
2020-08-09,Aßling,0,0
2020-08-10,Aßling,0,0
2020-08-11,Aßling,0,0
2020-08-12,Aßling,0,0
2020-08-13,Aßling,0,0
2020-08-14,Aßling,0,0
2020-08-15,Aßling,0,0
2020-08-16,Aßling,0,0
2020-08-17,Aßling,0,0
2020-08-18,Aßling,0,0
2020-08-19,Aßling,0,0
2020-08-20,Aßling,0,0
2020-08-21,Aßling,0,0
2020-08-22,Aßling,1,21.82
2020-08-23,Aßling,0,21.82
2020-08-24,Aßling,0,21.82
2020-08-25,Aßling,0,21.82
2020-08-26,Aßling,0,21.82
2020-08-27,Aßling,0,21.82
2020-08-28,Aßling,0,21.82
2020-08-29,Aßling,0,0
2020-08-30,Aßling,0,0
2020-08-31,Aßling,0,0
2020-09-01,Aßling,0,0
2020-09-02,Aßling,0,0
2020-09-03,Aßling,1,21.82
2020-09-04,Aßling,0,21.82
2020-09-05,Aßling,0,21.82
2020-09-06,Aßling,0,21.82
2020-09-07,Aßling,1,43.64
2020-09-08,Aßling,0,43.64
2020-09-09,Aßling,0,43.64
2020-09-10,Aßling,0,21.82
2020-09-11,Aßling,0,21.82
2020-09-12,Aßling,0,21.82
2020-09-13,Aßling,0,21.82
2020-09-14,Aßling,1,21.82
2020-09-15,Aßling,0,21.82
2020-09-16,Aßling,0,21.82
2020-09-17,Aßling,0,21.82
2020-09-18,Aßling,0,21.82
2020-09-19,Aßling,0,21.82
2020-09-20,Aßling,0,21.82
2020-09-21,Aßling,0,0
2020-09-22,Aßling,0,0
2020-09-23,Aßling,0,0
2020-09-24,Aßling,0,0
2020-09-25,Aßling,1,21.82
2020-09-26,Aßling,0,21.82
2020-09-27,Aßling,0,21.82
2020-09-28,Aßling,0,21.82
2020-09-29,Aßling,0,21.82
2020-09-30,Aßling,0,21.82
2020-10-01,Aßling,0,21.82
2020-10-02,Aßling,0,0
2020-10-03,Aßling,0,0
2020-10-04,Aßling,0,0
2020-10-05,Aßling,0,0
2020-10-06,Aßling,0,0
2020-10-07,Aßling,0,0
2020-10-08,Aßling,1,21.82
2020-10-09,Aßling,0,21.82
2020-10-10,Aßling,0,21.82
2020-10-11,Aßling,0,21.82
2020-10-12,Aßling,0,21.82
2020-10-13,Aßling,0,21.82
2020-10-14,Aßling,0,21.82
2020-10-15,Aßling,0,0
2020-10-16,Aßling,0,0
2020-10-17,Aßling,0,0
2020-10-18,Aßling,0,0
2020-10-19,Aßling,2,43.64
2020-10-20,Aßling,1,65.46
2020-10-21,Aßling,0,65.46
2020-10-22,Aßling,0,65.46
2020-10-23,Aßling,0,65.46
2020-10-24,Aßling,0,65.46
2020-10-25,Aßling,0,65.46
2020-10-26,Aßling,0,21.82
2020-10-27,Aßling,0,0
2020-10-28,Aßling,2,43.64
2020-10-29,Aßling,0,43.64
2020-10-30,Aßling,0,43.64
2020-10-31,Aßling,0,43.64
2020-11-01,Aßling,0,43.64
2020-11-02,Aßling,0,43.64
2020-11-03,Aßling,1,65.46
2020-11-04,Aßling,3,87.28
2020-11-05,Aßling,1,109.1
2020-11-06,Aßling,1,130.92
2020-11-07,Aßling,0,130.92
2020-11-08,Aßling,0,130.92
2020-11-09,Aßling,0,130.92
2020-11-10,Aßling,1,130.92
2020-11-11,Aßling,2,109.1
2020-11-12,Aßling,0,87.28
2020-11-13,Aßling,1,87.28
2020-11-14,Aßling,0,87.28
2020-11-15,Aßling,0,87.28
2020-11-16,Aßling,0,87.28
2020-11-17,Aßling,0,65.46
2020-11-18,Aßling,1,43.64
2020-11-19,Aßling,4,130.92
2020-11-20,Aßling,1,130.92
2020-11-21,Aßling,0,130.92
2020-11-22,Aßling,0,130.92
2020-11-23,Aßling,1,152.74
2020-11-24,Aßling,0,152.74
2020-11-25,Aßling,0,130.92
2020-11-26,Aßling,1,65.46
2020-11-27,Aßling,2,87.28
2020-11-28,Aßling,0,87.28
2020-11-29,Aßling,0,87.28
2020-11-30,Aßling,1,87.28
2020-12-01,Aßling,0,87.28
2020-12-02,Aßling,0,87.28
2020-12-03,Aßling,1,87.28
2020-12-04,Aßling,0,43.64
2020-12-05,Aßling,0,43.64
2020-12-06,Aßling,0,43.64
2020-12-07,Aßling,0,21.82
2020-12-08,Aßling,2,65.46
2020-12-09,Aßling,2,109.1
2020-12-10,Aßling,0,87.28
2020-12-11,Aßling,3,152.74
2020-12-12,Aßling,4,240.02
2020-12-13,Aßling,0,240.02
2020-12-14,Aßling,1,261.84
2020-12-15,Aßling,2,261.84
2020-12-16,Aßling,3,283.66
2020-12-17,Aßling,4,370.94
2020-12-18,Aßling,0,305.48
2020-12-19,Aßling,0,218.2
2020-12-20,Aßling,0,218.2
2020-12-21,Aßling,2,240.02
2020-12-22,Aßling,0,196.38
2020-12-23,Aßling,0,130.92
2020-12-24,Aßling,0,43.64
2020-12-25,Aßling,0,43.64
2020-12-26,Aßling,0,43.64
2020-12-27,Aßling,0,43.64
2020-12-28,Aßling,0,0
2020-12-29,Aßling,3,65.46
2020-12-30,Aßling,4,152.74
2020-12-31,Aßling,1,174.56
2021-01-01,Aßling,0,174.56
2021-01-02,Aßling,0,174.56
2021-01-03,Aßling,0,174.56
2021-01-04,Aßling,0,174.56
2021-01-05,Aßling,4,196.38
2021-01-06,Aßling,4,196.38
2021-01-07,Aßling,0,174.56
2021-01-08,Aßling,1,196.38
2021-01-09,Aßling,1,218.2
2021-01-10,Aßling,0,218.2
2021-01-11,Aßling,0,218.2
2021-01-12,Aßling,1,152.74
2021-01-13,Aßling,1,87.28
2021-01-14,Aßling,1,109.1
2021-01-15,Aßling,3,152.74
2021-01-16,Aßling,0,130.92
2021-01-17,Aßling,0,130.92
2021-01-18,Aßling,0,130.92
2021-01-19,Aßling,2,152.74
2021-01-20,Aßling,0,130.92
2021-01-21,Aßling,1,130.92
2021-01-22,Aßling,1,87.28
2021-01-23,Aßling,0,87.28
2021-01-24,Aßling,0,87.28
2021-01-25,Aßling,0,87.28
2021-01-26,Aßling,0,43.64
2021-01-27,Aßling,1,65.46
2021-01-28,Aßling,0,43.64
2021-01-29,Aßling,0,21.82
2021-01-30,Aßling,3,87.28
2021-01-31,Aßling,0,87.28
2021-02-01,Aßling,0,87.28
2021-02-02,Aßling,3,152.74
2021-02-03,Aßling,3,196.38
2021-02-04,Aßling,0,196.38
2021-02-05,Aßling,0,196.38
2021-02-06,Aßling,0,130.92
2021-02-07,Aßling,0,130.92
2021-02-08,Aßling,0,130.92
2021-02-09,Aßling,0,65.46
2021-02-10,Aßling,1,21.82
2021-02-11,Aßling,0,21.82
2021-02-12,Aßling,0,21.82
2021-02-13,Aßling,0,21.82
2021-02-14,Aßling,0,21.82
2021-02-15,Aßling,0,21.82
2021-02-16,Aßling,0,21.82
2021-02-17,Aßling,0,0
2021-02-18,Aßling,1,21.82
2021-02-19,Aßling,0,21.82
2021-02-20,Aßling,1,43.64
2021-02-21,Aßling,0,43.64
2021-02-22,Aßling,0,43.64
2021-02-23,Aßling,0,43.64
2021-02-24,Aßling,1,65.46
2021-02-25,Aßling,0,43.64
2021-02-26,Aßling,0,43.64
2021-02-27,Aßling,0,21.82
2021-02-28,Aßling,0,21.82
2021-03-01,Aßling,0,21.82
2021-03-02,Aßling,0,21.82
2021-03-03,Aßling,0,0
2021-03-04,Aßling,0,0
2021-03-05,Aßling,0,0
2021-03-06,Aßling,1,21.82
2021-03-07,Aßling,0,21.82
2021-03-08,Aßling,1,43.64
2021-03-09,Aßling,0,43.64
2021-03-10,Aßling,1,65.46
2021-03-11,Aßling,0,65.46
2021-03-12,Aßling,1,87.28
2021-03-13,Aßling,1,87.28
2021-03-14,Aßling,0,87.28
2021-03-15,Aßling,0,65.46
2021-03-16,Aßling,0,65.46
2021-03-17,Aßling,0,43.64
2021-03-18,Aßling,0,43.64
2021-03-19,Aßling,1,43.64
2021-03-20,Aßling,0,21.82
2021-03-21,Aßling,0,21.82
2021-03-22,Aßling,0,21.82
2021-03-23,Aßling,2,65.46
2021-03-24,Aßling,1,87.28
2021-03-25,Aßling,0,87.28
2021-03-26,Aßling,1,87.28
2021-03-27,Aßling,4,174.56
2021-03-28,Aßling,0,174.56
2021-03-29,Aßling,0,174.56
2021-03-30,Aßling,0,130.92
2021-03-31,Aßling,1,130.92
2021-04-01,Aßling,0,130.92
2021-04-02,Aßling,0,109.1
2021-04-03,Aßling,0,21.82
2021-04-04,Aßling,0,21.82
2021-04-05,Aßling,0,21.82
2021-04-06,Aßling,1,43.64
2021-04-07,Aßling,0,21.82
2021-04-08,Aßling,0,21.82
2021-04-09,Aßling,0,21.82
2021-04-10,Aßling,0,21.82
2021-04-11,Aßling,0,21.82
2021-04-12,Aßling,0,21.82
2021-04-13,Aßling,0,0
2021-04-14,Aßling,0,0
2021-04-15,Aßling,0,0
2021-04-16,Aßling,0,0
2021-04-17,Aßling,0,0
