stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 13,13,CSU,14,53,10
Stimmbezirk 13,13,CSU,15,41,23
Stimmbezirk 13,13,CSU,16,41,24
Stimmbezirk 13,13,CSU,17,56,7
Stimmbezirk 13,13,CSU,18,55,9
Stimmbezirk 13,13,CSU,19,64,5
Stimmbezirk 13,13,CSU,20,41,25
Stimmbezirk 13,13,CSU,21,43,21
Stimmbezirk 13,13,CSU,22,42,22
Stimmbezirk 13,13,CSU,23,34,29
Stimmbezirk 13,13,CSU,24,45,18
Stimmbezirk 13,13,CSU,25,52,13
Stimmbezirk 13,13,CSU,26,53,11
Stimmbezirk 13,13,CSU,27,44,19
Stimmbezirk 13,13,CSU,28,40,26
Stimmbezirk 13,13,CSU,29,34,30
Stimmbezirk 13,13,CSU,30,40,27
Stimmbezirk 13,13,Grüne,1,103,1
Stimmbezirk 13,13,Grüne,2,67,6
Stimmbezirk 13,13,Grüne,3,82,3
Stimmbezirk 13,13,Grüne,4,59,9
Stimmbezirk 13,13,Grüne,5,52,11
Stimmbezirk 13,13,Grüne,6,86,2
Stimmbezirk 13,13,Grüne,7,54,10
Stimmbezirk 13,13,Grüne,8,50,13
Stimmbezirk 13,13,Grüne,9,78,4
Stimmbezirk 13,13,Grüne,10,73,5
Stimmbezirk 13,13,Grüne,11,40,20
Stimmbezirk 13,13,Grüne,12,46,17
Stimmbezirk 13,13,Grüne,13,62,8
Stimmbezirk 13,13,Grüne,14,49,14
Stimmbezirk 13,13,Grüne,15,65,7
Stimmbezirk 13,13,Grüne,16,43,19
Stimmbezirk 13,13,Grüne,17,48,15
Stimmbezirk 13,13,Grüne,18,40,21
Stimmbezirk 13,13,Grüne,19,40,22
Stimmbezirk 13,13,Grüne,20,52,12
Stimmbezirk 13,13,Grüne,21,47,16
Stimmbezirk 13,13,Grüne,22,37,24
Stimmbezirk 13,13,Grüne,23,32,29
Stimmbezirk 13,13,Grüne,24,36,25
Stimmbezirk 13,13,Grüne,25,36,26
Stimmbezirk 13,13,Grüne,26,39,23
Stimmbezirk 13,13,Grüne,27,36,27
Stimmbezirk 13,13,Grüne,28,32,30
Stimmbezirk 13,13,Grüne,29,46,18
Stimmbezirk 13,13,Grüne,30,35,28
Stimmbezirk 13,13,FW,1,44,1
Stimmbezirk 13,13,FW,2,40,2
Stimmbezirk 13,13,FW,3,18,7
Stimmbezirk 13,13,FW,4,14,13
Stimmbezirk 13,13,FW,5,19,4
Stimmbezirk 13,13,FW,6,19,5
Stimmbezirk 13,13,FW,7,17,8
Stimmbezirk 13,13,FW,8,13,17
Stimmbezirk 13,13,FW,9,14,14
Stimmbezirk 13,13,FW,10,10,22
Stimmbezirk 13,13,FW,11,16,10
Stimmbezirk 13,13,FW,12,13,18
Stimmbezirk 13,13,FW,13,14,15
Stimmbezirk 13,13,FW,14,11,21
Stimmbezirk 13,13,FW,15,10,23
Stimmbezirk 13,13,FW,16,12,19
Stimmbezirk 13,13,FW,17,10,24
Stimmbezirk 13,13,FW,18,10,25
Stimmbezirk 13,13,FW,19,16,11
Stimmbezirk 13,13,FW,20,12,20
Stimmbezirk 13,13,FW,21,9,28
Stimmbezirk 13,13,FW,22,19,6
Stimmbezirk 13,13,FW,23,10,26
Stimmbezirk 13,13,FW,24,15,12
Stimmbezirk 13,13,FW,25,25,3
Stimmbezirk 13,13,FW,26,10,27
Stimmbezirk 13,13,FW,27,14,16
Stimmbezirk 13,13,FW,28,8,30
Stimmbezirk 13,13,FW,29,9,29
Stimmbezirk 13,13,FW,30,17,9
Stimmbezirk 13,13,AfD,1,24,2
Stimmbezirk 13,13,AfD,2,24,3
Stimmbezirk 13,13,AfD,3,29,1
Stimmbezirk 13,13,AfD,4,0,23
Stimmbezirk 13,13,AfD,5,24,4
Stimmbezirk 13,13,AfD,6,18,5
Stimmbezirk 13,13,AfD,7,18,6
Stimmbezirk 13,13,AfD,8,12,7
Stimmbezirk 13,13,AfD,9,12,8
Stimmbezirk 13,13,AfD,10,9,12
Stimmbezirk 13,13,AfD,11,6,13
Stimmbezirk 13,13,AfD,12,6,14
Stimmbezirk 13,13,AfD,13,6,15
Stimmbezirk 13,13,AfD,14,10,9
Stimmbezirk 13,13,AfD,15,6,16
Stimmbezirk 13,13,AfD,16,6,17
Stimmbezirk 13,13,AfD,17,6,18
Stimmbezirk 13,13,AfD,18,6,19
Stimmbezirk 13,13,AfD,19,6,20
Stimmbezirk 13,13,AfD,20,6,21
Stimmbezirk 13,13,AfD,21,10,10
Stimmbezirk 13,13,AfD,22,6,22
Stimmbezirk 13,13,AfD,23,10,11
Stimmbezirk 13,13,SPD,1,101,1
Stimmbezirk 13,13,SPD,2,58,3
Stimmbezirk 13,13,SPD,3,81,2
Stimmbezirk 13,13,SPD,4,35,5
Stimmbezirk 13,13,SPD,5,30,8
Stimmbezirk 13,13,SPD,6,57,4
Stimmbezirk 13,13,SPD,7,25,16
Stimmbezirk 13,13,SPD,8,28,10
Stimmbezirk 13,13,SPD,9,22,20
Stimmbezirk 13,13,SPD,10,34,6
Stimmbezirk 13,13,SPD,11,25,17
Stimmbezirk 13,13,SPD,12,22,21
Stimmbezirk 13,13,SPD,13,29,9
Stimmbezirk 13,13,SPD,14,27,14
Stimmbezirk 13,13,SPD,15,28,11
Stimmbezirk 13,13,SPD,16,26,15
Stimmbezirk 13,13,SPD,17,34,7
Stimmbezirk 13,13,SPD,18,25,18
Stimmbezirk 13,13,SPD,19,22,22
Stimmbezirk 13,13,SPD,20,28,12
Stimmbezirk 13,13,SPD,21,28,13
Stimmbezirk 13,13,SPD,22,20,23
Stimmbezirk 13,13,SPD,23,18,25
Stimmbezirk 13,13,SPD,24,17,26
Stimmbezirk 13,13,SPD,25,15,27
Stimmbezirk 13,13,SPD,26,15,28
Stimmbezirk 13,13,SPD,27,25,19
Stimmbezirk 13,13,SPD,28,19,24
Stimmbezirk 13,13,SPD,29,13,29
Stimmbezirk 13,13,SPD,30,11,30
Stimmbezirk 13,13,FDP,1,60,1
Stimmbezirk 13,13,FDP,2,27,6
Stimmbezirk 13,13,FDP,3,30,4
Stimmbezirk 13,13,FDP,4,34,2
Stimmbezirk 13,13,FDP,5,33,3
Stimmbezirk 13,13,FDP,6,29,5
Stimmbezirk 13,13,FDP,7,26,7
Stimmbezirk 13,13,FDP,8,18,22
Stimmbezirk 13,13,FDP,9,21,13
Stimmbezirk 13,13,FDP,10,21,14
Stimmbezirk 13,13,FDP,11,21,15
Stimmbezirk 13,13,FDP,12,21,16
Stimmbezirk 13,13,FDP,13,25,8
Stimmbezirk 13,13,FDP,14,19,21
Stimmbezirk 13,13,FDP,15,18,23
Stimmbezirk 13,13,FDP,16,24,10
Stimmbezirk 13,13,FDP,17,18,24
Stimmbezirk 13,13,FDP,18,20,19
Stimmbezirk 13,13,FDP,19,21,17
Stimmbezirk 13,13,FDP,20,18,25
Stimmbezirk 13,13,FDP,21,21,18
Stimmbezirk 13,13,FDP,22,18,26
Stimmbezirk 13,13,FDP,23,23,12
Stimmbezirk 13,13,FDP,24,18,27
Stimmbezirk 13,13,FDP,25,24,11
Stimmbezirk 13,13,FDP,26,16,29
Stimmbezirk 13,13,FDP,27,20,20
Stimmbezirk 13,13,FDP,28,17,28
Stimmbezirk 13,13,FDP,29,16,30
Stimmbezirk 13,13,FDP,30,25,9
Stimmbezirk 14,14,CSU,1,109,1
Stimmbezirk 14,14,CSU,2,81,6
Stimmbezirk 14,14,CSU,3,97,2
Stimmbezirk 14,14,CSU,4,95,3
Stimmbezirk 14,14,CSU,5,69,13
Stimmbezirk 14,14,CSU,6,82,5
Stimmbezirk 14,14,CSU,7,71,11
Stimmbezirk 14,14,CSU,8,76,8
Stimmbezirk 14,14,CSU,9,67,16
Stimmbezirk 14,14,CSU,10,92,4
Stimmbezirk 14,14,CSU,11,68,15
Stimmbezirk 14,14,CSU,12,75,9
Stimmbezirk 14,14,CSU,13,45,29
Stimmbezirk 14,14,CSU,14,69,14
Stimmbezirk 14,14,CSU,15,80,7
Stimmbezirk 14,14,CSU,16,61,17
Stimmbezirk 14,14,CSU,17,59,18
Stimmbezirk 14,14,CSU,18,71,12
Stimmbezirk 14,14,CSU,19,75,10
Stimmbezirk 14,14,CSU,20,56,21
Stimmbezirk 14,14,CSU,21,51,23
Stimmbezirk 14,14,CSU,22,59,19
Stimmbezirk 14,14,CSU,23,43,30
Stimmbezirk 14,14,CSU,24,48,25
Stimmbezirk 14,14,CSU,25,59,20
Stimmbezirk 14,14,CSU,26,50,24
Stimmbezirk 14,14,CSU,27,47,26
Stimmbezirk 14,14,CSU,28,54,22
Stimmbezirk 14,14,CSU,29,47,27
Stimmbezirk 14,14,CSU,30,46,28
Stimmbezirk 14,14,Grüne,1,85,2
Stimmbezirk 14,14,Grüne,2,80,4
Stimmbezirk 14,14,Grüne,3,89,1
Stimmbezirk 14,14,Grüne,4,73,5
Stimmbezirk 14,14,Grüne,5,69,7
Stimmbezirk 14,14,Grüne,6,84,3
Stimmbezirk 14,14,Grüne,7,60,11
Stimmbezirk 14,14,Grüne,8,66,9
Stimmbezirk 14,14,Grüne,9,69,8
Stimmbezirk 14,14,Grüne,10,70,6
Stimmbezirk 14,14,Grüne,11,58,12
Stimmbezirk 14,14,Grüne,12,57,13
Stimmbezirk 14,14,Grüne,13,55,14
Stimmbezirk 14,14,Grüne,14,48,20
Stimmbezirk 14,14,Grüne,15,50,17
Stimmbezirk 14,14,Grüne,16,48,21
Stimmbezirk 14,14,Grüne,17,54,15
Stimmbezirk 14,14,Grüne,18,43,28
Stimmbezirk 14,14,Grüne,19,44,25
Stimmbezirk 14,14,Grüne,20,51,16
Stimmbezirk 14,14,Grüne,21,43,29
Stimmbezirk 14,14,Grüne,22,61,10
Stimmbezirk 14,14,Grüne,23,41,30
Stimmbezirk 14,14,Grüne,24,44,26
Stimmbezirk 14,14,Grüne,25,46,22
Stimmbezirk 14,14,Grüne,26,46,23
Stimmbezirk 14,14,Grüne,27,49,19
Stimmbezirk 14,14,Grüne,28,46,24
Stimmbezirk 14,14,Grüne,29,50,18
Stimmbezirk 14,14,Grüne,30,44,27
Stimmbezirk 14,14,FW,1,59,1
Stimmbezirk 14,14,FW,2,50,2
Stimmbezirk 14,14,FW,3,19,11
Stimmbezirk 14,14,FW,4,18,12
Stimmbezirk 14,14,FW,5,22,8
Stimmbezirk 14,14,FW,6,24,6
Stimmbezirk 14,14,FW,7,24,7
Stimmbezirk 14,14,FW,8,15,17
Stimmbezirk 14,14,FW,9,16,16
Stimmbezirk 14,14,FW,10,9,26
Stimmbezirk 14,14,FW,11,25,4
Stimmbezirk 14,14,FW,12,18,13
Stimmbezirk 14,14,FW,13,9,27
Stimmbezirk 14,14,FW,14,13,18
Stimmbezirk 14,14,FW,15,12,20
Stimmbezirk 14,14,FW,16,20,10
Stimmbezirk 14,14,FW,17,22,9
Stimmbezirk 14,14,FW,18,12,21
Stimmbezirk 14,14,FW,19,25,5
Stimmbezirk 14,14,FW,20,13,19
Stimmbezirk 14,14,FW,21,9,28
Stimmbezirk 14,14,FW,22,17,15
Stimmbezirk 14,14,FW,23,11,23
Stimmbezirk 14,14,FW,24,11,24
Stimmbezirk 14,14,FW,25,26,3
Stimmbezirk 14,14,FW,26,8,29
Stimmbezirk 14,14,FW,27,8,30
Stimmbezirk 14,14,FW,28,11,25
Stimmbezirk 14,14,FW,29,12,22
Stimmbezirk 14,14,FW,30,18,14
Stimmbezirk 14,14,AfD,1,19,2
Stimmbezirk 14,14,AfD,2,22,1
Stimmbezirk 14,14,AfD,3,16,3
Stimmbezirk 14,14,AfD,4,0,23
Stimmbezirk 14,14,AfD,5,14,5
Stimmbezirk 14,14,AfD,6,12,6
Stimmbezirk 14,14,AfD,7,15,4
Stimmbezirk 14,14,AfD,8,12,7
Stimmbezirk 14,14,AfD,9,6,14
Stimmbezirk 14,14,AfD,10,7,13
Stimmbezirk 14,14,AfD,11,6,15
Stimmbezirk 14,14,AfD,12,6,16
Stimmbezirk 14,14,AfD,13,8,11
Stimmbezirk 14,14,AfD,14,10,9
Stimmbezirk 14,14,AfD,15,8,12
Stimmbezirk 14,14,AfD,16,5,17
Stimmbezirk 14,14,AfD,17,5,18
Stimmbezirk 14,14,AfD,18,5,19
Stimmbezirk 14,14,AfD,19,5,20
Stimmbezirk 14,14,AfD,20,5,21
Stimmbezirk 14,14,AfD,21,9,10
Stimmbezirk 14,14,AfD,22,4,22
Stimmbezirk 14,14,AfD,23,11,8
Stimmbezirk 14,14,SPD,1,90,1
Stimmbezirk 14,14,SPD,2,68,3
Stimmbezirk 14,14,SPD,3,75,2
Stimmbezirk 14,14,SPD,4,32,11
Stimmbezirk 14,14,SPD,5,33,9
Stimmbezirk 14,14,SPD,6,51,4
Stimmbezirk 14,14,SPD,7,43,5
Stimmbezirk 14,14,SPD,8,34,8
Stimmbezirk 14,14,SPD,9,42,6
Stimmbezirk 14,14,SPD,10,30,13
Stimmbezirk 14,14,SPD,11,26,21
Stimmbezirk 14,14,SPD,12,25,23
Stimmbezirk 14,14,SPD,13,40,7
Stimmbezirk 14,14,SPD,14,26,22
Stimmbezirk 14,14,SPD,15,27,16
Stimmbezirk 14,14,SPD,16,27,17
Stimmbezirk 14,14,SPD,17,29,15
Stimmbezirk 14,14,SPD,18,30,14
Stimmbezirk 14,14,SPD,19,32,12
Stimmbezirk 14,14,SPD,20,23,27
Stimmbezirk 14,14,SPD,21,23,28
Stimmbezirk 14,14,SPD,22,25,24
Stimmbezirk 14,14,SPD,23,27,18
Stimmbezirk 14,14,SPD,24,24,26
Stimmbezirk 14,14,SPD,25,27,19
Stimmbezirk 14,14,SPD,26,21,29
Stimmbezirk 14,14,SPD,27,27,20
Stimmbezirk 14,14,SPD,28,25,25
Stimmbezirk 14,14,SPD,29,33,10
Stimmbezirk 14,14,SPD,30,20,30
Stimmbezirk 14,14,FDP,1,35,1
Stimmbezirk 14,14,FDP,2,13,4
Stimmbezirk 14,14,FDP,3,9,8
Stimmbezirk 14,14,FDP,4,18,2
Stimmbezirk 14,14,FDP,5,10,7
Stimmbezirk 14,14,FDP,6,16,3
Stimmbezirk 14,14,FDP,7,3,23
Stimmbezirk 14,14,FDP,8,7,15
Stimmbezirk 14,14,FDP,9,9,9
Stimmbezirk 14,14,FDP,10,4,20
Stimmbezirk 14,14,FDP,11,6,16
Stimmbezirk 14,14,FDP,12,11,5
Stimmbezirk 14,14,FDP,13,4,21
Stimmbezirk 14,14,FDP,14,9,10
Stimmbezirk 14,14,FDP,15,3,24
Stimmbezirk 14,14,FDP,16,8,11
Stimmbezirk 14,14,FDP,17,3,25
Stimmbezirk 14,14,FDP,18,6,17
Stimmbezirk 14,14,FDP,19,8,12
Stimmbezirk 14,14,FDP,20,3,26
Stimmbezirk 14,14,FDP,21,11,6
Stimmbezirk 14,14,FDP,22,5,19
Stimmbezirk 14,14,FDP,23,6,18
Stimmbezirk 14,14,FDP,24,4,22
Stimmbezirk 14,14,FDP,25,3,27
Stimmbezirk 14,14,FDP,26,3,28
Stimmbezirk 14,14,FDP,27,8,13
Stimmbezirk 14,14,FDP,28,3,29
Stimmbezirk 14,14,FDP,29,3,30
Stimmbezirk 14,14,FDP,30,8,14
Stimmbezirk 15,15,CSU,1,108,1
Stimmbezirk 15,15,CSU,2,52,12
Stimmbezirk 15,15,CSU,3,76,2
Stimmbezirk 15,15,CSU,4,75,3
Stimmbezirk 15,15,CSU,5,47,17
Stimmbezirk 15,15,CSU,6,66,4
Stimmbezirk 15,15,CSU,7,55,9
Stimmbezirk 15,15,CSU,8,53,11
Stimmbezirk 15,15,CSU,9,54,10
Stimmbezirk 15,15,CSU,10,66,5
Stimmbezirk 15,15,CSU,11,42,23
Stimmbezirk 15,15,CSU,12,62,6
Stimmbezirk 15,15,CSU,13,41,24
Stimmbezirk 15,15,CSU,14,47,18
Stimmbezirk 15,15,CSU,15,58,8
Stimmbezirk 15,15,CSU,16,43,21
Stimmbezirk 15,15,CSU,17,48,16
Stimmbezirk 15,15,CSU,18,50,15
Stimmbezirk 15,15,CSU,19,61,7
Stimmbezirk 15,15,CSU,20,38,28
Stimmbezirk 15,15,CSU,21,41,25
Stimmbezirk 15,15,CSU,22,41,26
Stimmbezirk 15,15,CSU,23,39,27
Stimmbezirk 15,15,CSU,24,52,13
Stimmbezirk 15,15,CSU,25,44,20
Stimmbezirk 15,15,CSU,26,47,19
Stimmbezirk 15,15,CSU,27,43,22
Stimmbezirk 15,15,CSU,28,51,14
Stimmbezirk 15,15,CSU,29,28,30
Stimmbezirk 15,15,CSU,30,29,29
Stimmbezirk 15,15,Grüne,1,57,2
Stimmbezirk 15,15,Grüne,2,55,4
Stimmbezirk 15,15,Grüne,3,61,1
Stimmbezirk 15,15,Grüne,4,54,5
Stimmbezirk 15,15,Grüne,5,46,10
Stimmbezirk 15,15,Grüne,6,49,7
Stimmbezirk 15,15,Grüne,7,43,13
Stimmbezirk 15,15,Grüne,8,42,15
Stimmbezirk 15,15,Grüne,9,47,9
Stimmbezirk 15,15,Grüne,10,56,3
Stimmbezirk 15,15,Grüne,11,51,6
Stimmbezirk 15,15,Grüne,12,49,8
Stimmbezirk 15,15,Grüne,13,44,12
Stimmbezirk 15,15,Grüne,14,37,25
Stimmbezirk 15,15,Grüne,15,45,11
Stimmbezirk 15,15,Grüne,16,42,16
Stimmbezirk 15,15,Grüne,17,43,14
Stimmbezirk 15,15,Grüne,18,39,18
Stimmbezirk 15,15,Grüne,19,38,20
Stimmbezirk 15,15,Grüne,20,35,29
Stimmbezirk 15,15,Grüne,21,38,21
Stimmbezirk 15,15,Grüne,22,41,17
Stimmbezirk 15,15,Grüne,23,37,26
Stimmbezirk 15,15,Grüne,24,39,19
Stimmbezirk 15,15,Grüne,25,35,30
Stimmbezirk 15,15,Grüne,26,38,22
Stimmbezirk 15,15,Grüne,27,37,27
Stimmbezirk 15,15,Grüne,28,38,23
Stimmbezirk 15,15,Grüne,29,38,24
Stimmbezirk 15,15,Grüne,30,36,28
Stimmbezirk 15,15,FW,1,43,1
Stimmbezirk 15,15,FW,2,39,2
Stimmbezirk 15,15,FW,3,24,9
Stimmbezirk 15,15,FW,4,20,12
Stimmbezirk 15,15,FW,5,25,7
Stimmbezirk 15,15,FW,6,37,3
Stimmbezirk 15,15,FW,7,29,5
Stimmbezirk 15,15,FW,8,20,13
Stimmbezirk 15,15,FW,9,16,19
Stimmbezirk 15,15,FW,10,19,15
Stimmbezirk 15,15,FW,11,22,10
Stimmbezirk 15,15,FW,12,14,21
Stimmbezirk 15,15,FW,13,20,14
Stimmbezirk 15,15,FW,14,17,17
Stimmbezirk 15,15,FW,15,13,25
Stimmbezirk 15,15,FW,16,14,22
Stimmbezirk 15,15,FW,17,17,18
Stimmbezirk 15,15,FW,18,16,20
Stimmbezirk 15,15,FW,19,33,4
Stimmbezirk 15,15,FW,20,18,16
Stimmbezirk 15,15,FW,21,12,27
Stimmbezirk 15,15,FW,22,25,8
Stimmbezirk 15,15,FW,23,13,26
Stimmbezirk 15,15,FW,24,22,11
Stimmbezirk 15,15,FW,25,29,6
Stimmbezirk 15,15,FW,26,14,23
Stimmbezirk 15,15,FW,27,12,28
Stimmbezirk 15,15,FW,28,12,29
Stimmbezirk 15,15,FW,29,11,30
Stimmbezirk 15,15,FW,30,14,24
Stimmbezirk 15,15,AfD,1,8,3
Stimmbezirk 15,15,AfD,2,8,4
Stimmbezirk 15,15,AfD,3,6,7
Stimmbezirk 15,15,AfD,4,0,23
Stimmbezirk 15,15,AfD,5,6,8
Stimmbezirk 15,15,AfD,6,6,9
Stimmbezirk 15,15,AfD,7,7,6
Stimmbezirk 15,15,AfD,8,10,1
Stimmbezirk 15,15,AfD,9,3,14
Stimmbezirk 15,15,AfD,10,10,2
Stimmbezirk 15,15,AfD,11,3,15
Stimmbezirk 15,15,AfD,12,3,16
Stimmbezirk 15,15,AfD,13,3,17
Stimmbezirk 15,15,AfD,14,4,11
Stimmbezirk 15,15,AfD,15,3,18
Stimmbezirk 15,15,AfD,16,3,19
Stimmbezirk 15,15,AfD,17,4,12
Stimmbezirk 15,15,AfD,18,4,13
Stimmbezirk 15,15,AfD,19,3,20
Stimmbezirk 15,15,AfD,20,3,21
Stimmbezirk 15,15,AfD,21,5,10
Stimmbezirk 15,15,AfD,22,3,22
Stimmbezirk 15,15,AfD,23,8,5
Stimmbezirk 15,15,SPD,1,82,1
Stimmbezirk 15,15,SPD,2,44,4
Stimmbezirk 15,15,SPD,3,58,2
Stimmbezirk 15,15,SPD,4,37,6
Stimmbezirk 15,15,SPD,5,37,7
Stimmbezirk 15,15,SPD,6,45,3
Stimmbezirk 15,15,SPD,7,29,10
Stimmbezirk 15,15,SPD,8,24,18
Stimmbezirk 15,15,SPD,9,40,5
Stimmbezirk 15,15,SPD,10,35,8
Stimmbezirk 15,15,SPD,11,25,17
Stimmbezirk 15,15,SPD,12,23,20
Stimmbezirk 15,15,SPD,13,30,9
Stimmbezirk 15,15,SPD,14,28,12
Stimmbezirk 15,15,SPD,15,28,13
Stimmbezirk 15,15,SPD,16,28,14
Stimmbezirk 15,15,SPD,17,21,25
Stimmbezirk 15,15,SPD,18,26,15
Stimmbezirk 15,15,SPD,19,29,11
Stimmbezirk 15,15,SPD,20,20,27
Stimmbezirk 15,15,SPD,21,23,21
Stimmbezirk 15,15,SPD,22,21,26
Stimmbezirk 15,15,SPD,23,23,22
Stimmbezirk 15,15,SPD,24,24,19
Stimmbezirk 15,15,SPD,25,23,23
Stimmbezirk 15,15,SPD,26,20,28
Stimmbezirk 15,15,SPD,27,22,24
Stimmbezirk 15,15,SPD,28,26,16
Stimmbezirk 15,15,SPD,29,18,29
Stimmbezirk 15,15,SPD,30,17,30
Stimmbezirk 15,15,FDP,1,25,1
Stimmbezirk 15,15,FDP,2,10,8
Stimmbezirk 15,15,FDP,3,13,3
Stimmbezirk 15,15,FDP,4,16,2
Stimmbezirk 15,15,FDP,5,8,10
Stimmbezirk 15,15,FDP,6,6,23
Stimmbezirk 15,15,FDP,7,6,24
Stimmbezirk 15,15,FDP,8,8,11
Stimmbezirk 15,15,FDP,9,8,12
Stimmbezirk 15,15,FDP,10,7,14
Stimmbezirk 15,15,FDP,11,7,15
Stimmbezirk 15,15,FDP,12,7,16
Stimmbezirk 15,15,FDP,13,7,17
Stimmbezirk 15,15,FDP,14,11,6
Stimmbezirk 15,15,FDP,15,7,18
Stimmbezirk 15,15,FDP,16,6,25
Stimmbezirk 15,15,FDP,17,6,26
Stimmbezirk 15,15,FDP,18,5,29
Stimmbezirk 15,15,FDP,19,13,4
Stimmbezirk 15,15,FDP,20,6,27
Stimmbezirk 15,15,FDP,21,7,19
Stimmbezirk 15,15,FDP,22,8,13
Stimmbezirk 15,15,FDP,23,7,20
Stimmbezirk 15,15,FDP,24,13,5
Stimmbezirk 15,15,FDP,25,7,21
Stimmbezirk 15,15,FDP,26,6,28
Stimmbezirk 15,15,FDP,27,9,9
Stimmbezirk 15,15,FDP,28,7,22
Stimmbezirk 15,15,FDP,29,5,30
Stimmbezirk 15,15,FDP,30,11,7
Stimmbezirk 16,16,CSU,1,148,1
Stimmbezirk 16,16,CSU,2,78,6
Stimmbezirk 16,16,CSU,3,70,8
Stimmbezirk 16,16,CSU,4,90,4
Stimmbezirk 16,16,CSU,5,70,9
Stimmbezirk 16,16,CSU,6,72,7
Stimmbezirk 16,16,CSU,7,65,12
Stimmbezirk 16,16,CSU,8,57,17
Stimmbezirk 16,16,CSU,9,58,16
Stimmbezirk 16,16,CSU,10,89,5
Stimmbezirk 16,16,CSU,11,54,21
Stimmbezirk 16,16,CSU,12,125,2
Stimmbezirk 16,16,CSU,13,62,14
Stimmbezirk 16,16,CSU,14,63,13
Stimmbezirk 16,16,CSU,15,113,3
Stimmbezirk 16,16,CSU,16,55,20
Stimmbezirk 16,16,CSU,17,69,11
Stimmbezirk 16,16,CSU,18,57,18
Stimmbezirk 16,16,CSU,19,70,10
Stimmbezirk 16,16,CSU,20,41,26
Stimmbezirk 16,16,CSU,21,50,23
Stimmbezirk 16,16,CSU,22,51,22
Stimmbezirk 16,16,CSU,23,25,30
Stimmbezirk 16,16,CSU,24,45,25
Stimmbezirk 16,16,CSU,25,39,27
Stimmbezirk 16,16,CSU,26,46,24
Stimmbezirk 16,16,CSU,27,60,15
Stimmbezirk 16,16,CSU,28,57,19
Stimmbezirk 16,16,CSU,29,29,28
Stimmbezirk 16,16,CSU,30,26,29
Stimmbezirk 16,16,Grüne,1,57,1
Stimmbezirk 16,16,Grüne,2,44,4
Stimmbezirk 16,16,Grüne,3,52,3
Stimmbezirk 16,16,Grüne,4,34,8
Stimmbezirk 16,16,Grüne,5,34,9
Stimmbezirk 16,16,Grüne,6,40,5
Stimmbezirk 16,16,Grüne,7,33,11
Stimmbezirk 16,16,Grüne,8,40,6
Stimmbezirk 16,16,Grüne,9,31,12
Stimmbezirk 16,16,Grüne,10,56,2
Stimmbezirk 16,16,Grüne,11,34,10
Stimmbezirk 16,16,Grüne,12,36,7
Stimmbezirk 16,16,Grüne,13,27,15
Stimmbezirk 16,16,Grüne,14,23,17
Stimmbezirk 16,16,Grüne,15,28,13
Stimmbezirk 16,16,Grüne,16,21,21
Stimmbezirk 16,16,Grüne,17,27,16
Stimmbezirk 16,16,Grüne,18,20,24
Stimmbezirk 16,16,Grüne,19,20,25
Stimmbezirk 16,16,Grüne,20,21,22
Stimmbezirk 16,16,Grüne,21,23,18
Stimmbezirk 16,16,Grüne,22,28,14
Stimmbezirk 16,16,Grüne,23,23,19
Stimmbezirk 16,16,Grüne,24,21,23
Stimmbezirk 16,16,Grüne,25,19,27
Stimmbezirk 16,16,Grüne,26,20,26
Stimmbezirk 16,16,Grüne,27,18,30
Stimmbezirk 16,16,Grüne,28,19,28
Stimmbezirk 16,16,Grüne,29,23,20
Stimmbezirk 16,16,Grüne,30,19,29
Stimmbezirk 16,16,FW,1,60,1
Stimmbezirk 16,16,FW,2,43,2
Stimmbezirk 16,16,FW,3,27,6
Stimmbezirk 16,16,FW,4,27,7
Stimmbezirk 16,16,FW,5,35,3
Stimmbezirk 16,16,FW,6,28,5
Stimmbezirk 16,16,FW,7,30,4
Stimmbezirk 16,16,FW,8,22,10
Stimmbezirk 16,16,FW,9,19,12
Stimmbezirk 16,16,FW,10,18,14
Stimmbezirk 16,16,FW,11,23,9
Stimmbezirk 16,16,FW,12,19,13
Stimmbezirk 16,16,FW,13,16,19
Stimmbezirk 16,16,FW,14,24,8
Stimmbezirk 16,16,FW,15,13,27
Stimmbezirk 16,16,FW,16,14,22
Stimmbezirk 16,16,FW,17,17,15
Stimmbezirk 16,16,FW,18,17,16
Stimmbezirk 16,16,FW,19,15,20
Stimmbezirk 16,16,FW,20,13,28
Stimmbezirk 16,16,FW,21,14,23
Stimmbezirk 16,16,FW,22,22,11
Stimmbezirk 16,16,FW,23,17,17
Stimmbezirk 16,16,FW,24,14,24
Stimmbezirk 16,16,FW,25,15,21
Stimmbezirk 16,16,FW,26,14,25
Stimmbezirk 16,16,FW,27,14,26
Stimmbezirk 16,16,FW,28,11,29
Stimmbezirk 16,16,FW,29,10,30
Stimmbezirk 16,16,FW,30,17,18
Stimmbezirk 16,16,AfD,1,18,1
Stimmbezirk 16,16,AfD,2,12,3
Stimmbezirk 16,16,AfD,3,13,2
Stimmbezirk 16,16,AfD,4,0,23
Stimmbezirk 16,16,AfD,5,12,4
Stimmbezirk 16,16,AfD,6,12,5
Stimmbezirk 16,16,AfD,7,12,6
Stimmbezirk 16,16,AfD,8,6,7
Stimmbezirk 16,16,AfD,9,6,8
Stimmbezirk 16,16,AfD,10,6,9
